name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
Ballman #4916,Stan the Ballman collection,https://arts.ballmanproject.io/5225.png,4915,Pink Gradient 1,black,Stan,white,red,,pink,,pink,,none,,Counterpuncher,Sledge Hammer,green,sw gold,BACKHANDS VOLLEY,46,49,46,50,59,50,,8.0,,,,,
Ballman #4917,Stan the Ballman collection,https://arts.ballmanproject.io/3104.png,4916,Radiant Yellow 3,white,03,black,,none,red,,red,rf_headband_black,white,none,Counterpuncher,none,green,none,FINGER,46,50,47,50,57,50,,,,,,,
Ballman #4918,Stan the Ballman collection,https://arts.ballmanproject.io/4675.png,4917,Victory Yellow 2,blue,06,black,black,normal,white,pink,blue,db_dreadlocks_ginger,white,,All-court Player,none,red,none,POINT,50,52,45,56,47,50,,,,,,,
Ballman #4919,Stan the Ballman collection,https://arts.ballmanproject.io/5185.png,4918,Purple Stan 3,red,Stan,black,blue,,blue,,green,,none,,Serve-and-Volleyer,Killer mindset,orange,full black,BACKHANDS VOLLEY,56,50,53,51,40,50,,,,,5.0,,
Ballman #4920,Stan the Ballman collection,https://arts.ballmanproject.io/531.png,4919,Victory Purple 3,orange,04,white,pink,none,black,white,blue,gi_topknot_ginger,none,none,Counterpuncher,none,copper,full white,BACKHANDS,46,49,46,50,59,50,,,,,,,
Ballman #4921,Stan the Ballman collection,https://arts.ballmanproject.io/5986.png,4920,Radiant Yellow 3,green,Stan,white,,,blue,,black,,white,,Counterpuncher,none,green,none,FIST,47,50,46,50,57,50,,,,,,,
Ballman #4922,Stan the Ballman collection,https://arts.ballmanproject.io/1639.png,4921,Victory Red 2,blue,05,black,black,sleeve,white,blue,red,gm_afro_black,black,none,Serve-and-Volleyer,none,orange,none,BACKHANDS VOLLEY,56,49,54,50,41,50,,,,,,,
Ballman #4923,Stan the Ballman collection,https://arts.ballmanproject.io/1369.png,4922,Victory Red 1,yellow,red,white,red,sleeve,yellow,white,white,nk_fauxhawk_ginger,none,none,Aggressive Baseliner,none,black,full white,BACKHANDS VOLLEY,55,49,55,44,47,50,,,,,,,
Ballman #4924,Stan the Ballman collection,https://arts.ballmanproject.io/3516.png,4923,Radiant Yellow 1,pink,06,black,,none,green,,blue,bb_mullet_ginger,none,none,Counterpuncher,none,green,full black,FIST,46,49,46,50,59,50,,,,,,,
Ballman #4925,Stan the Ballman collection,https://arts.ballmanproject.io/4057.png,4924,Radiant Blue 1,blue,03,white,,none,yellow,,white,yn_dreads_ginger,none,none,Counterpuncher,none,green,none,FIST,46,49,46,50,59,50,,,,,,,
Ballman #4926,Stan the Ballman collection,https://arts.ballmanproject.io/883.png,4925,Blue Stan 2,black,green,white,yellow,none,pink,black,pink,am_afro_blond,white,none,Serve-and-Volleyer,none,red,none,BACKHANDS,56,49,54,50,41,50,,,,,,,
Ballman #4927,Stan the Ballman collection,https://arts.ballmanproject.io/481.png,4926,Purple Stan 2,bronze,04,black,black,none,blue,green,white,ar_mohawk_ginger,black,none,Pusher,Low heartbeat gene,orange,none,BACKHANDS,48,50,44,51,57,50,,,10.0,,,,
Ballman #4928,Stan the Ballman collection,https://arts.ballmanproject.io/4908.png,4927,Pink Gradient 3,white,06,white,blue,none,yellow,blue,red,aa_mullet_black,white,none,Counterpuncher,none,white,none,VICTORY,46,50,47,50,57,50,,,,,,,
Ballman #4929,Stan the Ballman collection,https://arts.ballmanproject.io/2723.png,4928,Victory Purple 3,black,01,black,,sleeve,red,,red,rf_headband_blond,none,none,Counterpuncher,none,red,sw gold,FINGER,46,50,47,50,57,50,,,,,,,
Ballman #4930,Stan the Ballman collection,https://arts.ballmanproject.io/4410.png,4929,Holographic 1,pink,05,white,green,none,blue,yellow,green,se_featheredhair_ginger,none,,Counterpuncher,Stan's punch,red,none,POINT,46,49,46,50,59,50,,5.0,,,,,
Ballman #4931,Stan the Ballman collection,https://arts.ballmanproject.io/1598.png,4930,Radiant Purple 3,purple,06,black,black,none,pink,black,pink,rn_headband_black,none,none,All-court Player,none,green,none,BACKHANDS VOLLEY,49,53,45,56,47,50,,,,,,,
Ballman #4932,Stan the Ballman collection,https://arts.ballmanproject.io/3090.png,4931,Radiant Green 1,white,03,black,,sleeve,white,,pink,dm_partinghair_black,black,none,Serve-and-Volleyer,none,metalpink,none,FINGER,56,50,53,51,40,50,,,,,,,
Ballman #4933,Stan the Ballman collection,https://arts.ballmanproject.io/4365.png,4932,Pink Gradient 2,pink,06,black,black,none,white,yellow,blue,gv_headband_brown,none,,Counterpuncher,none,gold,sw gold,POINT,46,50,47,50,57,50,,,,,,,
Ballman #4934,Stan the Ballman collection,https://arts.ballmanproject.io/5033.png,4933,Holographic 2,orange,Stan,white,black,,blue,,yellow,,black,,Serve-and-Volleyer,none,metalgreen,none,BACKHANDS,56,49,54,50,41,50,,,,,,,
Ballman #4935,Stan the Ballman collection,https://arts.ballmanproject.io/4403.png,4934,Victory Purple 3,yellow,05,black,green,sleeve,blue,black,pink,db_dreadlocks_black,none,,Aggressive Baseliner,none,white,sw white,POINT,55,50,55,45,45,50,,,,,,,
Ballman #4936,Stan the Ballman collection,https://arts.ballmanproject.io/2279.png,4935,Radiant Purple 1,pink,02,white,,none,yellow,red,white,mc_bowlcut_brown,,,Counterpuncher,none,black,none,BROKEN,47,50,46,50,57,50,,,,,,,
Ballman #4937,Stan the Ballman collection,https://arts.ballmanproject.io/423.png,4936,Radiant Purple 2,pink,blue,black,black,none,black,green,blue,ar_mohawk_blond,none,none,All-court Player,none,green,full black,BACKHANDS,49,53,45,56,47,50,,,,,,,
Ballman #4938,Stan the Ballman collection,https://arts.ballmanproject.io/5464.png,4937,Radiant Yellow 3,red,Stan,white,,,blue,,red,,,,Pusher,none,orange,sw black,BROKEN,46,50,43,52,58,50,,,,,,,
Ballman #4939,Stan the Ballman collection,https://arts.ballmanproject.io/3868.png,4938,Red Stan 2,orange,06,black,,sleeve,black,,white,bb_mullet_ginger,none,earring,Counterpuncher,none,metalpink,sw black,FIST,47,50,46,50,57,50,,,,,,,
Ballman #4940,Stan the Ballman collection,https://arts.ballmanproject.io/4448.png,4939,Blue Stan 2,bronze,05,black,yellow,none,black,yellow,yellow,se_featheredhair_ginger,none,,All-court Player,none,white,sw black,POINT,49,53,45,56,47,50,,,,,,,
Ballman #4941,Stan the Ballman collection,https://arts.ballmanproject.io/2961.png,4940,Radiant Blue 1,blue,01,white,,none,red,,red,st_longhair_ginger,none,none,Counterpuncher,none,orange,sw black,FINGER,46,49,46,50,59,50,,,,,,,
Ballman #4942,Stan the Ballman collection,https://arts.ballmanproject.io/704.png,4941,Victory Red 3,red,06,black,blue,none,green,white,pink,gi_topknot_blond,none,none,Counterpuncher,none,white,none,BACKHANDS,46,49,46,50,59,50,,,,,,,
Ballman #4943,Stan the Ballman collection,https://arts.ballmanproject.io/2824.png,4942,Radiant Green 1,black,04,white,,none,pink,,blue,st_longhair_brown,none,none,Serve-and-Volleyer,none,green,none,FINGER,56,50,53,51,40,50,,,,,,,
Ballman #4944,Stan the Ballman collection,https://arts.ballmanproject.io/5457.png,4943,Pink Gradient 2,blue,Stan,white,,,pink,,white,,,,All-court Player,none,metalgreen,full white,BROKEN,49,52,46,57,46,50,,,,,,,
Ballman #4945,Stan the Ballman collection,https://arts.ballmanproject.io/2839.png,4944,Radiant Green 2,bronze,01,white,,none,red,,pink,rf_headband_brown,none,none,Pusher,none,blue,sw black,FINGER,46,50,43,52,58,50,,,,,,,
Ballman #4946,Stan the Ballman collection,https://arts.ballmanproject.io/3876.png,4945,Victory Purple 2,blue,01,black,,none,black,,white,yn_dreads_black,none,none,Serve-and-Volleyer,none,white,full white,FIST,56,50,53,51,40,50,,,,,,,
Ballman #4947,Stan the Ballman collection,https://arts.ballmanproject.io/196.png,4946,Deep Blue 2,pink,06,white,black,none,blue,green,yellow,gi_topknot_brown,white,none,All-court Player,none,blue,none,BACKHANDS,50,52,45,56,47,50,,,,,,,
Ballman #4948,Stan the Ballman collection,https://arts.ballmanproject.io/721.png,4947,Radiant Purple 2,bronze,06,white,pink,none,pink,pink,white,ar_mohawk_ginger,none,none,Serve-and-Volleyer,none,metalred,none,BACKHANDS,56,50,53,51,40,50,,,,,,,
Ballman #4949,Stan the Ballman collection,https://arts.ballmanproject.io/5099.png,4948,Radiant Yellow 2,white,Stan,white,blue,,blue,,green,,white,,Aggressive Baseliner,Cardio+,metalblue,none,BACKHANDS,55,50,55,45,45,50,,,5.0,,,,
Ballman #4950,Stan the Ballman collection,https://arts.ballmanproject.io/6034.png,4949,Deep Blue 3,green,Stan,white,black,,black,,yellow,,black,,All-court Player,none,grass,none,POINT,49,53,45,56,47,50,,,,,,,
Ballman #4951,Stan the Ballman collection,https://arts.ballmanproject.io/3703.png,4950,Victory Yellow 1,purple,05,black,,sleeve,blue,,red,bb_mullet_ginger,none,none,Pusher,Killer mindset,pink,none,FIST,46,50,43,52,58,50,,,,,5.0,,
Ballman #4952,Stan the Ballman collection,https://arts.ballmanproject.io/1028.png,4951,Victory Green 3,blue,06,white,pink,none,yellow,red,pink,rn_headband_blond,none,none,All-court Player,none,metalpink,full white,BACKHANDS VOLLEY,50,52,45,56,47,50,,,,,,,
Ballman #4953,Stan the Ballman collection,https://arts.ballmanproject.io/3372.png,4952,Radiant Yellow 3,green,04,black,,none,green,,blue,bb_headband_brown,white,none,Counterpuncher,none,quick,none,FIST,47,50,46,50,57,50,,,,,,,
Ballman #4954,Stan the Ballman collection,https://arts.ballmanproject.io/456.png,4953,Purple Stan 3,orange,03,white,blue,none,green,pink,red,am_afro_ginger,none,none,Serve-and-Volleyer,none,pink,sw gold,BACKHANDS,56,49,53,52,40,50,,,,,,,
Ballman #4955,Stan the Ballman collection,https://arts.ballmanproject.io/6160.png,4954,Victory Red 1,pink,Stan,white,,,black,,white,,none,,All-court Player,Zen master,metalred,sw white,TROPHY,49,53,45,56,47,50,,,,,10.0,,
Ballman #4956,Stan the Ballman collection,https://arts.ballmanproject.io/1379.png,4955,Red Stan 1,red,06,black,green,normal,black,yellow,red,nk_fauxhawk_black,black,none,Aggressive Baseliner,none,pink,none,BACKHANDS VOLLEY,55,49,55,44,47,50,,,,,,,
Ballman #4957,Stan the Ballman collection,https://arts.ballmanproject.io/4735.png,4956,Radiant Blue 3,yellow,06,white,,normal,blue,green,red,bp_beard_black,none,none,Serve-and-Volleyer,none,blue,none,TROPHY,56,50,53,51,40,50,,,,,,,
Ballman #4958,Stan the Ballman collection,https://arts.ballmanproject.io/3378.png,4957,Radiant Green 1,blue,01,white,,sleeve,pink,,pink,bb_headband_ginger,none,none,All-court Player,none,grass,full white,FIST,50,52,45,56,47,50,,,,,,,
Ballman #4959,Stan the Ballman collection,https://arts.ballmanproject.io/1667.png,4958,Radiant Yellow 2,yellow,06,black,red,normal,white,white,black,nk_fauxhawk_ginger,none,none,Pusher,none,quick,full black,BACKHANDS VOLLEY,48,50,44,51,57,50,,,,,,,
Ballman #4960,Stan the Ballman collection,https://arts.ballmanproject.io/4392.png,4959,Radiant Blue 3,orange,red,white,red,none,white,red,red,db_dreadlocks_brown,none,,Pusher,none,earth,none,POINT,48,50,44,51,57,50,,,,,,,
Ballman #4961,Stan the Ballman collection,https://arts.ballmanproject.io/1539.png,4960,Radiant Blue 3,pink,06,black,green,none,black,pink,yellow,rn_headband_blond,none,none,Serve-and-Volleyer,none,metalred,none,BACKHANDS VOLLEY,56,50,53,51,40,50,,,,,,,
Ballman #4962,Stan the Ballman collection,https://arts.ballmanproject.io/2789.png,4961,Victory Green 3,pink,02,white,,none,green,,green,st_longhair_ginger,white,none,Counterpuncher,none,black,none,FINGER,47,50,46,50,57,50,,,,,,,
Ballman #4963,Stan the Ballman collection,https://arts.ballmanproject.io/3001.png,4962,Victory Yellow 3,blue,01,white,,sleeve,pink,,red,st_longhair_blond,black,none,All-court Player,none,white,sw white,FINGER,50,52,45,56,47,50,,,,,,,
Ballman #4964,Stan the Ballman collection,https://arts.ballmanproject.io/1984.png,4963,Radiant Yellow 3,pink,03,black,,normal,green,green,red,mc_bowlcut_black,,,All-court Player,none,quick,sw black,BROKEN,49,52,46,57,46,50,,,,,,,
Ballman #4965,Stan the Ballman collection,https://arts.ballmanproject.io/850.png,4964,Deep Blue 3,red,06,black,green,none,blue,pink,white,ar_mohawk_ginger,white,none,Aggressive Baseliner,none,red,full white,BACKHANDS,55,49,55,44,47,50,,,,,,,
Ballman #4966,Stan the Ballman collection,https://arts.ballmanproject.io/857.png,4965,Victory Green 2,blue,blue,black,black,none,red,white,blue,ar_mohawk_brown,none,none,Serve-and-Volleyer,none,pink,sw black,BACKHANDS,56,49,54,50,41,50,,,,,,,
Ballman #4967,Stan the Ballman collection,https://arts.ballmanproject.io/5789.png,4966,Blue Stan 2,orange,Stan,white,,,pink,,white,,none,,Serve-and-Volleyer,none,gold,sw gold,FINGER,56,49,53,52,40,50,,,,,,,
Ballman #4968,Stan the Ballman collection,https://arts.ballmanproject.io/3098.png,4967,Pink Gradient 3,yellow,green,white,,none,blue,,white,st_longhair_ginger,white,none,Counterpuncher,none,pink,none,FINGER,46,49,46,50,59,50,,,,,,,
Ballman #4969,Stan the Ballman collection,https://arts.ballmanproject.io/3285.png,4968,Victory Yellow 1,orange,06,white,,none,yellow,,yellow,rf_headband_brown,none,none,All-court Player,none,green,none,FINGER,49,53,45,56,47,50,,,,,,,
Ballman #4970,Stan the Ballman collection,https://arts.ballmanproject.io/507.png,4969,Holographic 3,green,02,white,black,none,yellow,red,green,ar_mohawk_ginger,none,none,All-court Player,Zen master,orange,full black,BACKHANDS,49,53,45,56,47,50,,,,,10.0,,
Ballman #4971,Stan the Ballman collection,https://arts.ballmanproject.io/3400.png,4970,Purple Stan 2,yellow,05,black,,none,blue,,white,bb_mullet_blond,none,none,Serve-and-Volleyer,none,grass,none,FIST,56,49,53,52,40,50,,,,,,,
Ballman #4972,Stan the Ballman collection,https://arts.ballmanproject.io/3549.png,4971,Radiant Purple 3,red,05,white,,normal,red,,yellow,bb_headband_ginger,none,none,Counterpuncher,none,green,none,FIST,47,50,46,50,57,50,,,,,,,
Ballman #4973,Stan the Ballman collection,https://arts.ballmanproject.io/5415.png,4972,Radiant Yellow 2,pink,Stan,black,red,,pink,,white,,none,,Counterpuncher,none,green,sw black,BLINK,46,49,46,50,59,50,,,,,,,
Ballman #4974,Stan the Ballman collection,https://arts.ballmanproject.io/1019.png,4973,Purple Stan 2,red,blue,white,black,none,black,yellow,pink,gm_afro_black,none,none,Pusher,none,metalblue,none,BACKHANDS VOLLEY,48,50,44,51,57,50,,,,,,,
Ballman #4975,Stan the Ballman collection,https://arts.ballmanproject.io/2801.png,4974,Holographic 3,bronze,02,black,,none,blue,,white,dm_partinghair_ginger,none,none,Serve-and-Volleyer,none,red,sw gold,FINGER,56,49,53,52,40,50,,,,,,,
Ballman #4976,Stan the Ballman collection,https://arts.ballmanproject.io/4770.png,4975,Radiant Green 2,white,05,black,,none,pink,yellow,red,bp_beard_ginger,none,none,Counterpuncher,none,metalpink,none,TROPHY,46,50,47,50,57,50,,,,,,,
Ballman #4977,Stan the Ballman collection,https://arts.ballmanproject.io/3833.png,4976,Pink Gradient 1,black,01,white,,none,black,,yellow,bb_headband_blond,white,none,Serve-and-Volleyer,none,grass,sw black,FIST,56,49,54,50,41,50,,,,,,,
Ballman #4978,Stan the Ballman collection,https://arts.ballmanproject.io/2586.png,4977,Radiant Yellow 3,yellow,01,black,,none,black,,green,rf_headband_black,white,none,Pusher,none,pink,sw black,FINGER,46,51,44,53,57,50,,,,,,,
Ballman #4979,Stan the Ballman collection,https://arts.ballmanproject.io/331.png,4978,Deep Blue 1,pink,05,black,black,none,green,pink,white,ar_mohawk_brown,none,earring,Serve-and-Volleyer,Killer mindset,orange,full white,BACKHANDS,56,49,53,52,40,50,,,,,5.0,,
Ballman #4980,Stan the Ballman collection,https://arts.ballmanproject.io/1187.png,4979,Victory Purple 3,purple,05,white,black,none,white,yellow,blue,nk_fauxhawk_ginger,white,none,Pusher,none,pink,sw white,BACKHANDS VOLLEY,48,50,44,51,57,50,,,,,,,
Ballman #4981,Stan the Ballman collection,https://arts.ballmanproject.io/2290.png,4980,Victory Purple 3,pink,05,white,,none,pink,pink,black,kn_fringe_black,,,All-court Player,none,white,none,BROKEN,49,53,45,56,47,50,,,,,,,
Ballman #4982,Stan the Ballman collection,https://arts.ballmanproject.io/494.png,4981,Red Stan 1,red,01,black,red,none,green,red,black,am_afro_brown,black,none,Counterpuncher,none,pink,full black,BACKHANDS,46,50,47,50,57,50,,,,,,,
Ballman #4983,Stan the Ballman collection,https://arts.ballmanproject.io/5921.png,4982,Victory Yellow 1,black,Stan,white,,,yellow,,red,,white,,Aggressive Baseliner,none,copper,sw white,FIST,55,49,55,44,47,50,,,,,,,
Ballman #4984,Stan the Ballman collection,https://arts.ballmanproject.io/1591.png,4983,Radiant Yellow 2,silver,04,black,blue,none,blue,red,red,nk_fauxhawk_brown,white,none,Pusher,none,blue,none,BACKHANDS VOLLEY,46,50,43,52,58,50,,,,,,,
Ballman #4985,Stan the Ballman collection,https://arts.ballmanproject.io/3843.png,4984,Victory Red 3,blue,01,black,,none,blue,,pink,yn_dreads_ginger,black,none,Serve-and-Volleyer,none,white,none,FIST,56,49,53,52,40,50,,,,,,,
Ballman #4986,Stan the Ballman collection,https://arts.ballmanproject.io/983.png,4985,Radiant Purple 1,blue,05,black,yellow,none,red,red,white,rn_headband_black,none,none,Serve-and-Volleyer,none,red,none,BACKHANDS VOLLEY,56,49,54,50,41,50,,,,,,,
Ballman #4987,Stan the Ballman collection,https://arts.ballmanproject.io/3196.png,4986,Red Stan 1,yellow,05,black,,none,yellow,,pink,st_longhair_brown,none,none,All-court Player,none,red,none,FINGER,50,52,45,56,47,50,,,,,,,
Ballman #4988,Stan the Ballman collection,https://arts.ballmanproject.io/903.png,4987,Deep Blue 3,bronze,03,black,pink,none,white,white,black,nk_fauxhawk_black,black,none,Aggressive Baseliner,none,white,none,BACKHANDS VOLLEY,55,49,55,44,47,50,,,,,,,
Ballman #4989,Stan the Ballman collection,https://arts.ballmanproject.io/5842.png,4988,Radiant Green 2,red,Stan,black,,,black,,green,,none,,Pusher,none,orange,sw black,FIST,46,51,44,53,57,50,,,,,,,
Ballman #4990,Stan the Ballman collection,https://arts.ballmanproject.io/1031.png,4989,Pink Gradient 1,silver,02,black,pink,none,blue,black,red,nk_fauxhawk_ginger,none,none,Aggressive Baseliner,none,blue,none,BACKHANDS VOLLEY,55,50,55,45,45,50,,,,,,,
Ballman #4991,Stan the Ballman collection,https://arts.ballmanproject.io/5971.png,4990,Deep Blue 3,white,Stan,white,,,black,,yellow,,white,,Pusher,none,red,none,FIST,48,50,44,51,57,50,,,,,,,
Ballman #4992,Stan the Ballman collection,https://arts.ballmanproject.io/52.png,4991,Victory Purple 1,orange,05,white,yellow,none,black,white,green,gi_topknot_brown,black,none,Pusher,none,blue,none,BACKHANDS,46,51,44,53,57,50,,,,,,,
Ballman #4993,Stan the Ballman collection,https://arts.ballmanproject.io/5848.png,4992,Victory Yellow 3,yellow,Stan,black,,,black,,yellow,,white,,Counterpuncher,Eagle Eye,copper,none,FIST,46,50,47,50,57,50,,,,5.0,,,
Ballman #4994,Stan the Ballman collection,https://arts.ballmanproject.io/1380.png,4993,Radiant Blue 2,white,03,black,red,none,green,red,green,rn_headband_black,white,none,All-court Player,none,metalpink,sw black,BACKHANDS VOLLEY,49,53,45,56,47,50,,,,,,,
Ballman #4995,Stan the Ballman collection,https://arts.ballmanproject.io/4325.png,4994,Red Stan 1,purple,05,black,yellow,none,pink,pink,blue,se_featheredhair_ginger,none,,Pusher,none,black,sw white,POINT,46,50,43,52,58,50,,,,,,,
Ballman #4996,Stan the Ballman collection,https://arts.ballmanproject.io/3555.png,4995,Pink Gradient 3,red,01,white,,none,green,,blue,bb_headband_brown,none,earring,All-court Player,none,red,sw black,FIST,49,53,45,56,47,50,,,,,,,
Ballman #4997,Stan the Ballman collection,https://arts.ballmanproject.io/2405.png,4996,Radiant Green 1,blue,red,white,,none,white,black,yellow,kn_fringe_black,,,Aggressive Baseliner,Killer mindset,blue,full white,BROKEN,55,49,55,44,47,50,,,,,5.0,,
Ballman #4998,Stan the Ballman collection,https://arts.ballmanproject.io/5684.png,4997,Victory Purple 3,orange,Stan,white,,,white,,blue,,white,,Counterpuncher,none,red,sw white,FINGER,46,50,47,50,57,50,,,,,,,
